first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,335,"2005-05-27 03:07:10","2005-06-05 00:15:10",418,3.99,9
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,593,"2005-05-28 13:33:23","2005-05-30 17:10:23",419,2.99,2
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,887,"2005-05-30 07:10:00","2005-06-01 06:48:00",420,0.99,2
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,1017,"2005-05-31 02:53:36","2005-06-03 05:04:36",421,2.99,3
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,1934,"2005-06-17 07:04:57","2005-06-25 12:21:57",422,6.99,8
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,1944,"2005-06-17 07:50:53","2005-06-23 02:52:53",423,7.99,6
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,2960,"2005-06-20 07:10:09","2005-06-26 08:14:09",425,7.99,6
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,3348,"2005-06-21 11:16:42","2005-06-27 13:50:42",426,0.99,6
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,3548,"2005-07-06 02:23:39","2005-07-08 07:53:39",427,0.99,2
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,4219,"2005-07-07 12:11:22","2005-07-11 11:05:22",428,2.99,4
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,4263,"2005-07-07 14:24:44","2005-07-13 18:22:44",429,3.99,6
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,4517,"2005-07-08 02:45:19","2005-07-12 03:04:19",430,4.99,4
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,6100,"2005-07-11 06:40:31","2005-07-14 10:59:31",431,4.99,3
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,7489,"2005-07-27 19:39:38","2005-07-30 23:10:38",432,0.99,3
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,7552,"2005-07-27 22:03:41","2005-07-28 22:24:41",433,2.99,1
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,8452,"2005-07-29 07:45:00","2005-08-05 09:46:00",434,5.99,7
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,9158,"2005-07-30 11:12:03","2005-08-02 05:55:03",435,0.99,3
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,9610,"2005-07-31 03:54:05","2005-08-06 23:11:05",436,5.99,6
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,10687,"2005-08-01 17:53:02","2005-08-05 19:16:02",437,2.99,4
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,10727,"2005-08-01 19:15:08","2005-08-03 13:52:08",438,2.99,2
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,11308,"2005-08-02 15:50:44","2005-08-05 11:38:44",439,0.99,3
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,12104,"2005-08-17 22:53:00","2005-08-23 19:49:00",440,2.99,6
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,12358,"2005-08-18 07:41:43","2005-08-20 03:46:43",441,4.99,2
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,12577,"2005-08-18 15:39:46","2005-08-25 18:05:46",442,7.99,7
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,13151,"2005-08-19 13:08:23","2005-08-20 12:38:23",443,4.99,1
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,13391,"2005-08-19 22:01:42","2005-08-24 22:20:42",444,4.99,5
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,13480,"2005-08-20 01:10:27","2005-08-27 22:18:27",445,6.99,7
sandra,martin,sandra.martin@sakilacustomer.org,southend-on-sea,14511,"2005-08-21 14:45:34","2005-08-28 10:36:34",446,8.99,7
donna,thompson,donna.thompson@sakilacustomer.org,elista,287,"2005-05-26 19:44:54","2005-06-02 01:10:54",447,2.99,7
donna,thompson,donna.thompson@sakilacustomer.org,elista,580,"2005-05-28 11:19:53","2005-06-01 10:44:53",448,2.99,4
donna,thompson,donna.thompson@sakilacustomer.org,elista,884,"2005-05-30 06:41:32","2005-05-31 07:39:32",449,4.99,1
donna,thompson,donna.thompson@sakilacustomer.org,elista,2175,"2005-06-18 00:17:58","2005-06-22 23:18:58",450,5.99,4
donna,thompson,donna.thompson@sakilacustomer.org,elista,2684,"2005-06-19 12:29:08","2005-06-28 08:50:08",451,8.99,9
donna,thompson,donna.thompson@sakilacustomer.org,elista,3269,"2005-06-21 05:06:30","2005-06-27 09:26:30",452,5.99,6
donna,thompson,donna.thompson@sakilacustomer.org,elista,5714,"2005-07-10 10:46:57","2005-07-18 14:07:57",453,3.99,8
donna,thompson,donna.thompson@sakilacustomer.org,elista,5883,"2005-07-10 19:25:21","2005-07-16 20:50:21",454,3.99,6
donna,thompson,donna.thompson@sakilacustomer.org,elista,6884,"2005-07-12 20:52:41","2005-07-20 23:13:41",455,1.99,8
donna,thompson,donna.thompson@sakilacustomer.org,elista,8076,"2005-07-28 17:45:58","2005-08-04 18:07:58",456,8.99,7
donna,thompson,donna.thompson@sakilacustomer.org,elista,8213,"2005-07-28 23:37:33","2005-07-31 00:32:33",457,2.99,3
donna,thompson,donna.thompson@sakilacustomer.org,elista,9092,"2005-07-30 08:30:56","2005-08-06 08:09:56",458,8.99,7
donna,thompson,donna.thompson@sakilacustomer.org,elista,9138,"2005-07-30 10:11:52","2005-07-31 07:05:52",459,2.99,1
donna,thompson,donna.thompson@sakilacustomer.org,elista,9382,"2005-07-30 19:23:44","2005-08-06 16:20:44",460,8.99,7
donna,thompson,donna.thompson@sakilacustomer.org,elista,9489,"2005-07-30 23:43:32","2005-07-31 20:45:32",461,0.99,1
donna,thompson,donna.thompson@sakilacustomer.org,elista,11990,"2005-08-17 18:26:22","2005-08-19 14:34:22",462,4.99,2
donna,thompson,donna.thompson@sakilacustomer.org,elista,13732,"2005-08-20 10:24:41","2005-08-22 04:44:41",463,2.99,2
donna,thompson,donna.thompson@sakilacustomer.org,elista,14040,"2005-08-20 21:43:44","2005-08-25 16:30:44",464,2.99,5
donna,thompson,donna.thompson@sakilacustomer.org,elista,14326,"2005-08-21 08:15:41","2005-08-27 05:22:41",465,2.99,6
donna,thompson,donna.thompson@sakilacustomer.org,elista,14346,"2005-08-21 08:42:26","2005-08-23 09:18:26",466,2.99,2
donna,thompson,donna.thompson@sakilacustomer.org,elista,15752,"2005-08-23 12:41:38","2005-09-01 14:06:38",467,5.99,9
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,50,"2005-05-25 06:44:53","2005-05-28 11:28:53",468,2.99,3
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,116,"2005-05-25 19:27:51","2005-05-26 16:23:51",469,4.99,1
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,692,"2005-05-29 01:32:10","2005-06-02 03:54:10",470,4.99,4
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,1451,"2005-06-15 19:30:18","2005-06-19 19:22:18",471,5.99,4
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,1783,"2005-06-16 19:23:23","2005-06-18 00:57:23",472,4.99,2
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,2112,"2005-06-17 19:52:42","2005-06-25 00:00:42",473,5.99,8
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,2990,"2005-06-20 09:02:51","2005-06-29 13:19:51",474,8.99,9
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,4672,"2005-07-08 10:15:38","2005-07-16 05:06:38",475,3.99,8
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,4724,"2005-07-08 12:46:30","2005-07-14 12:39:30",476,3.99,6
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,4923,"2005-07-08 21:44:39","2005-07-17 15:50:39",477,3.99,9
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,6128,"2005-07-11 08:15:08","2005-07-13 03:36:08",478,2.99,2
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,6846,"2005-07-12 19:20:45","2005-07-17 00:06:45",479,0.99,5
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,8122,"2005-07-28 19:27:37","2005-07-29 19:48:37",480,2.99,1
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,8555,"2005-07-29 11:18:01","2005-07-30 10:47:01",481,4.99,1
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,9036,"2005-07-30 06:18:38","2005-07-31 01:22:38",482,4.99,1
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,9114,"2005-07-30 09:13:21","2005-08-05 06:00:21",483,4.99,6
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,10682,"2005-08-01 17:32:53","2005-08-06 15:49:53",484,4.99,5
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,10721,"2005-08-01 19:05:18","2005-08-09 20:45:18",485,1.99,8
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,11094,"2005-08-02 08:03:02","2005-08-03 11:34:02",486,4.99,1
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,11439,"2005-08-02 20:22:45","2005-08-04 18:30:45",487,4.99,2
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,12333,"2005-08-18 06:51:39","2005-08-21 01:44:39",488,0.99,3
carol,garcia,carol.garcia@sakilacustomer.org,kaduna,13490,"2005-08-20 01:29:29","2005-08-21 22:36:29",489,0.99,1
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,18,"2005-05-25 01:10:47","2005-05-31 06:35:47",490,0.99,6
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,110,"2005-05-25 18:43:49","2005-06-03 18:13:49",491,9.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,179,"2005-05-26 04:26:06","2005-06-03 10:06:06",492,6.99,8
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,337,"2005-05-27 03:22:30","2005-06-02 03:27:30",493,2.99,6
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,591,"2005-05-28 13:11:04","2005-05-29 17:20:04",494,2.99,1
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,696,"2005-05-29 01:59:10","2005-06-01 02:45:10",495,2.99,3
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,2657,"2005-06-19 10:42:59","2005-06-28 12:37:59",496,2.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,2848,"2005-06-19 22:55:37","2005-06-25 23:10:37",497,2.99,6
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,3423,"2005-06-21 17:38:02","2005-06-23 19:47:02",498,2.99,2
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,3549,"2005-07-06 02:24:55","2005-07-06 21:40:55",499,4.99,0
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,6495,"2005-07-12 02:57:02","2005-07-14 08:35:02",500,4.99,2
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,9157,"2005-07-30 11:06:23","2005-08-05 05:29:23",501,5.99,6
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,9256,"2005-07-30 14:29:29","2005-08-05 16:59:29",502,0.99,6
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,10077,"2005-07-31 20:01:06","2005-08-09 16:07:06",503,9.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,10176,"2005-07-31 23:40:35","2005-08-09 00:46:35",504,7.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,11508,"2005-08-16 23:27:36","2005-08-25 01:34:36",505,8.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,11869,"2005-08-17 14:10:22","2005-08-24 18:39:22",506,5.99,7
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,12211,"2005-08-18 02:31:18","2005-08-26 02:36:18",507,9.99,8
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,12357,"2005-08-18 07:40:52","2005-08-22 02:51:52",508,2.99,4
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,13718,"2005-08-20 09:53:44","2005-08-29 13:46:44",509,8.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,13804,"2005-08-20 12:46:32","2005-08-29 14:04:32",510,8.99,9
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,14101,"2005-08-21 00:33:03","2005-08-24 01:59:03",511,4.99,3
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,15047,"2005-08-22 09:57:16","2005-08-23 11:39:16",512,2.99,1
ruth,martinez,ruth.martinez@sakilacustomer.org,kimberley,15529,"2005-08-23 03:46:47","2005-08-24 00:59:47",513,0.99,1
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,202,"2005-05-26 07:27:36","2005-06-02 03:52:36",514,2.99,7
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,497,"2005-05-28 00:54:39","2005-06-03 20:47:39",515,6.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,546,"2005-05-28 07:16:25","2005-06-01 08:36:25",516,1.99,4
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,1558,"2005-06-16 02:33:53","2005-06-19 20:50:53",517,0.99,3
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,2136,"2005-06-17 21:16:41","2005-06-24 22:42:41",518,3.99,7
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,2343,"2005-06-18 11:46:26","2005-06-22 11:37:26",519,4.99,4
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,3350,"2005-06-21 11:21:38","2005-06-28 15:37:38",520,4.99,7
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,4011,"2005-07-07 00:48:25","2005-07-13 06:30:25",521,3.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,4407,"2005-07-07 21:39:45","2005-07-11 23:40:45",522,2.99,4
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,5718,"2005-07-10 11:03:20","2005-07-19 15:38:20",523,2.99,9
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,6254,"2005-07-11 15:10:18","2005-07-17 14:20:18",524,2.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,6267,"2005-07-11 15:53:00","2005-07-17 18:09:00",525,6.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,7217,"2005-07-27 09:31:44","2005-07-29 10:48:44",526,4.99,2
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,7864,"2005-07-28 10:06:10","2005-08-04 08:38:10",527,5.99,7
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,8127,"2005-07-28 19:45:19","2005-07-31 22:07:19",528,2.99,3
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,9075,"2005-07-30 07:55:14","2005-08-02 13:49:14",529,4.99,3
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,9468,"2005-07-30 22:53:52","2005-08-07 00:22:52",530,3.99,8
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,10284,"2005-08-01 03:33:19","2005-08-09 07:58:19",531,4.99,8
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,10616,"2005-08-01 14:59:50","2005-08-07 11:38:50",532,7.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,10954,"2005-08-02 03:30:24","2005-08-08 05:52:24",533,1.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,11821,"2005-08-17 12:27:55","2005-08-18 07:07:55",534,0.99,1
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,12180,"2005-08-18 01:28:15","2005-08-20 20:52:15",535,0.99,2
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,13036,"2005-08-19 08:48:37","2005-08-22 04:13:37",536,4.99,3
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,13137,"2005-08-19 12:26:32","2005-08-22 13:26:32",537,4.99,3
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,13317,"2005-08-19 19:25:42","2005-08-20 20:57:42",538,2.99,1
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,14613,"2005-08-21 18:03:20","2005-08-26 19:46:20",539,2.99,5
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,15057,"2005-08-22 10:19:58","2005-08-28 05:12:58",540,6.99,6
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,15161,"2005-08-22 14:37:22","2005-08-27 17:40:22",541,1.99,5
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,15248,"2005-08-22 17:53:06","2005-08-25 18:43:06",542,0.99,3
sharon,robinson,sharon.robinson@sakilacustomer.org,mardan,15460,"2005-08-23 01:10:42","2005-08-28 20:49:42",543,2.99,5
michelle,clark,michelle.clark@sakilacustomer.org,tangail,260,"2005-05-26 15:42:20","2005-05-31 13:21:20",544,3.99,5
michelle,clark,michelle.clark@sakilacustomer.org,tangail,463,"2005-05-27 20:11:47","2005-06-04 21:18:47",545,3.99,8
michelle,clark,michelle.clark@sakilacustomer.org,tangail,570,"2005-05-28 10:15:04","2005-05-30 08:32:04",546,0.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,2235,"2005-06-18 04:08:50","2005-06-27 07:58:50",547,7.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,2268,"2005-06-18 06:13:41","2005-06-22 08:53:41",548,4.99,4
michelle,clark,michelle.clark@sakilacustomer.org,tangail,2393,"2005-06-18 15:37:55","2005-06-25 17:11:55",549,2.99,7
michelle,clark,michelle.clark@sakilacustomer.org,tangail,2830,"2005-06-19 21:14:33","2005-06-21 17:46:33",550,4.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,3212,"2005-06-21 01:04:35","2005-06-30 00:10:35",551,10.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,5107,"2005-07-09 06:42:32","2005-07-10 08:21:32",552,4.99,1
michelle,clark,michelle.clark@sakilacustomer.org,tangail,5772,"2005-07-10 13:27:40","2005-07-17 08:24:40",553,3.99,7
michelle,clark,michelle.clark@sakilacustomer.org,tangail,5961,"2005-07-10 23:43:23","2005-07-15 05:21:23",554,2.99,5
michelle,clark,michelle.clark@sakilacustomer.org,tangail,6943,"2005-07-26 23:28:13","2005-07-30 02:22:13",555,1.99,4
michelle,clark,michelle.clark@sakilacustomer.org,tangail,7994,"2005-07-28 14:56:54","2005-07-30 09:56:54",556,0.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,8196,"2005-07-28 22:56:11","2005-08-06 04:53:11",557,6.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,8862,"2005-07-29 23:49:23","2005-08-04 20:11:23",558,2.99,6
michelle,clark,michelle.clark@sakilacustomer.org,tangail,9149,"2005-07-30 10:45:12","2005-08-01 09:40:12",559,0.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,9699,"2005-07-31 07:29:25","2005-08-06 01:35:25",560,5.99,6
michelle,clark,michelle.clark@sakilacustomer.org,tangail,10570,"2005-08-01 13:23:06","2005-08-05 15:30:06",561,4.99,4
michelle,clark,michelle.clark@sakilacustomer.org,tangail,10734,"2005-08-01 19:28:47","2005-08-03 00:41:47",562,0.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,11072,"2005-08-02 07:10:57","2005-08-04 07:42:57",563,0.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,11970,"2005-08-17 17:53:09","2005-08-24 14:41:09",564,0.99,7
michelle,clark,michelle.clark@sakilacustomer.org,tangail,12131,"2005-08-17 23:34:16","2005-08-26 01:18:16",565,2.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,12660,"2005-08-18 19:07:23","2005-08-27 17:20:23",566,4.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,12774,"2005-08-18 23:34:22","2005-08-28 05:00:22",567,6.99,10
michelle,clark,michelle.clark@sakilacustomer.org,tangail,13381,"2005-08-19 21:37:57","2005-08-21 18:07:57",568,2.99,2
michelle,clark,michelle.clark@sakilacustomer.org,tangail,13399,"2005-08-19 22:09:28","2005-08-25 20:25:28",569,4.99,6
michelle,clark,michelle.clark@sakilacustomer.org,tangail,13411,"2005-08-19 22:43:38","2005-08-26 18:29:38",570,4.99,7
michelle,clark,michelle.clark@sakilacustomer.org,tangail,13463,"2005-08-20 00:50:54","2005-08-28 23:00:54",571,8.99,8
michelle,clark,michelle.clark@sakilacustomer.org,tangail,13699,"2005-08-20 09:26:14","2005-08-29 08:16:14",572,9.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,13740,"2005-08-20 10:48:43","2005-08-29 15:30:43",573,4.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,14077,"2005-08-20 23:24:07","2005-08-29 02:53:07",574,8.99,9
michelle,clark,michelle.clark@sakilacustomer.org,tangail,14161,"2005-08-21 02:51:59","2005-08-28 21:38:59",575,2.99,7
michelle,clark,michelle.clark@sakilacustomer.org,tangail,14446,"2005-08-21 12:10:41","2005-08-26 14:42:41",576,2.99,5
michelle,clark,michelle.clark@sakilacustomer.org,tangail,14869,"2005-08-22 03:20:26","2005-08-23 05:25:26",577,4.99,1
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,370,"2005-05-27 07:49:43","2005-06-05 06:39:43",579,4.99,9
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,556,"2005-05-28 08:31:36","2005-06-06 07:29:36",580,4.99,9
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,820,"2005-05-29 21:07:22","2005-06-07 00:22:22",581,8.99,9
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,3419,"2005-06-21 17:18:01","2005-06-22 15:08:01",582,2.99,1
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,4215,"2005-07-07 12:00:52","2005-07-11 15:14:52",583,2.99,4
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,5294,"2005-07-09 15:23:42","2005-07-15 15:28:42",584,6.99,6
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,5815,"2005-07-10 15:48:19","2005-07-13 12:09:19",585,2.99,3
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,7087,"2005-07-27 04:42:08","2005-08-02 00:53:08",586,4.99,6
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,7705,"2005-07-28 04:02:58","2005-08-05 01:19:58",587,7.99,8
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,9410,"2005-07-30 20:38:05","2005-07-31 19:57:05",588,0.99,1
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,9580,"2005-07-31 03:01:11","2005-08-05 06:01:11",589,4.99,5
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,12023,"2005-08-17 19:54:54","2005-08-26 23:03:54",590,5.99,9
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,12124,"2005-08-17 23:22:46","2005-08-21 01:40:46",591,2.99,4
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,12809,"2005-08-19 00:42:24","2005-08-23 06:06:24",592,0.99,4
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,13060,"2005-08-19 09:43:25","2005-08-28 15:22:25",593,9.99,9
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,14056,"2005-08-20 22:18:53","2005-08-27 01:05:53",594,2.99,7
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,14564,"2005-08-21 16:24:43","2005-08-26 16:58:43",595,6.99,5
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,15134,"2005-08-22 13:18:25","2005-08-29 18:03:25",596,7.99,7
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,15589,"2005-08-23 06:03:31","2005-08-30 07:44:31",597,6.99,7
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,15658,"2005-08-23 08:48:43","2005-08-25 05:38:43",598,4.99,2
laura,rodriguez,laura.rodriguez@sakilacustomer.org,salé,15793,"2005-08-23 14:06:19","2005-08-24 19:59:19",599,4.99,1
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,129,"2005-05-25 21:20:03","2005-06-04 01:25:03",601,8.99,10
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,654,"2005-05-28 20:15:30","2005-05-30 22:02:30",602,2.99,2
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,1090,"2005-05-31 12:03:44","2005-06-02 15:54:44",603,0.99,2
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,2753,"2005-06-19 16:44:35","2005-06-24 13:45:35",604,1.99,5
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,2827,"2005-06-19 20:50:01","2005-06-20 18:54:01",605,0.99,1
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,3015,"2005-06-20 10:48:56","2005-06-26 11:30:56",606,5.99,6
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,3055,"2005-06-20 13:19:58","2005-06-27 14:54:58",607,4.99,7
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,3461,"2005-06-21 21:49:18","2005-06-26 19:51:18",608,2.99,5
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,3736,"2005-07-06 11:43:44","2005-07-13 07:55:44",609,3.99,7
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,3781,"2005-07-06 13:53:41","2005-07-15 10:03:41",610,2.99,9
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,4853,"2005-07-08 18:43:18","2005-07-12 14:28:18",611,2.99,4
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,6213,"2005-07-11 12:43:07","2005-07-16 07:23:07",612,2.99,5
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,6238,"2005-07-11 14:20:18","2005-07-14 18:34:18",613,2.99,3
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,6917,"2005-07-12 22:30:15","2005-07-20 03:20:15",614,5.99,8
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,7155,"2005-07-27 07:18:46","2005-08-04 10:28:46",615,7.99,8
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,8015,"2005-07-28 15:33:03","2005-07-30 15:32:03",616,2.99,2
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,8718,"2005-07-29 17:41:14","2005-08-01 18:22:14",617,0.99,3
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,9209,"2005-07-30 12:55:36","2005-08-03 11:31:36",618,5.99,4
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,9255,"2005-07-30 14:26:46","2005-08-07 18:16:46",619,9.99,8
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,9718,"2005-07-31 08:25:03","2005-08-08 04:16:03",620,3.99,8
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,10132,"2005-07-31 21:50:24","2005-08-07 23:37:24",621,6.99,7
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,10898,"2005-08-02 01:29:57","2005-08-06 00:07:57",622,2.99,4
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,11501,"2005-08-16 23:04:53","2005-08-19 20:57:53",623,2.99,3
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,13290,"2005-08-19 18:31:50","2005-08-25 15:49:50",624,2.99,6
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,13331,"2005-08-19 20:00:25","2005-08-21 17:03:25",625,4.99,2
sarah,lewis,sarah.lewis@sakilacustomer.org,liepaja,13429,"2005-08-19 23:25:37","2005-08-28 01:04:37",626,6.99,9
